source	target	weight	direction	fromAltName	toAltName
g__Abyssocladia	g__Aglaja	0.17175228662106198	undirected	-	-
g__Abyssocladia	g__Aliterella	0.129190936403602	undirected	-	-
g__Abyssocladia	g__Ancylus	0.162676943482646	undirected	-	-
g__Abyssocladia	g__Blumeria	0.142191614385755	undirected	-	-
g__Abyssocladia	g__Caloglossa	0.157596255583237	undirected	-	-
g__Abyssocladia	g__Candidatus_Nucleicultrix	0.14967501126336	undirected	-	-
g__Abyssocladia	g__Cassiopea	0.17592896013169101	undirected	-	-
g__Abyssocladia	g__Cladotanytarsus	0.15712593396479002	undirected	-	-
g__Abyssocladia	g__Colletotrichum	0.13837165125789402	undirected	-	-
g__Abyssocladia	g__Conasprella	0.16577022841543002	undirected	-	-
g__Abyssocladia	g__Crocinitomix	0.135033433774571	undirected	-	-
g__Abyssocladia	g__Cryptopleura	0.158223630702262	undirected	-	-
g__Abyssocladia	g__Cyclocanna	0.141814351095999	undirected	-	-
g__Abyssocladia	g__Danarma	0.155320232728232	undirected	-	-
g__Abyssocladia	g__Darwinula	0.15198511725479902	undirected	-	-
g__Abyssocladia	g__Doto	0.16834252539453198	undirected	-	-
g__Abyssocladia	g__Dunaliella	0.13546616359090302	undirected	-	-
g__Abyssocladia	g__Eudendrium	0.134917645555374	undirected	-	-
g__Abyssocladia	g__Girardia	0.136833466903971	undirected	-	-
g__Abyssocladia	g__Hymeniacidon	0.129391417444711	undirected	-	-
g__Abyssocladia	g__Laccaria	0.153716987404656	undirected	-	-
g__Abyssocladia	g__Lessonia	0.158833071058789	undirected	-	-
g__Abyssocladia	g__Leuctra	0.131156714882	undirected	-	-
g__Abyssocladia	g__Longinebela	0.17729797233888298	undirected	-	-
g__Abyssocladia	g__Mawia	0.14044509337145	undirected	-	-
g__Abyssocladia	g__Melicertum	0.146572751330886	undirected	-	-
g__Abyssocladia	g__Microsporum	0.16405349634021302	undirected	-	-
g__Abyssocladia	g__Micrura	0.158530883823047	undirected	-	-
g__Abyssocladia	g__Millepora	0.15108435078570098	undirected	-	-
g__Abyssocladia	g__Myriotrichia	0.14207367859997197	undirected	-	-
g__Abyssocladia	g__Nannizziopsis	0.18475778799807102	undirected	-	-
g__Abyssocladia	g__Negombata	0.142739195136111	undirected	-	-
g__Abyssocladia	g__norank_f__Holophagaceae	0.163834924473118	undirected	-	-
g__Abyssocladia	g__norank_f__Micavibrionaceae	0.139779152796841	undirected	-	-
g__Abyssocladia	g__norank_f__Rhodothermaceae	0.136853690414411	undirected	-	-
g__Abyssocladia	g__norank_o__Caenarcaniphilales	0.135722534244	undirected	-	-
g__Abyssocladia	g__norank_o__Candidatus_Kerfeldbacteria	0.15787433021170097	undirected	-	-
g__Abyssocladia	g__Ochromonas	0.14024265538868	undirected	-	-
g__Abyssocladia	g__Paracyclops	0.158345109444836	undirected	-	-
g__Abyssocladia	g__Parastagonospora	0.158970076219683	undirected	-	-
g__Abyssocladia	g__Phitymophora	0.154506541942005	undirected	-	-
g__Abyssocladia	g__Physella	0.202867291873394	undirected	-	-
g__Abyssocladia	g__Plagiopyxis	0.157269488860418	undirected	-	-
g__Abyssocladia	g__Pneumocystis	0.141381765846852	undirected	-	-
g__Abyssocladia	g__Porterinema	0.14524893545088402	undirected	-	-
g__Abyssocladia	g__Proamphiporus	0.147812185253319	undirected	-	-
g__Abyssocladia	g__Salisapilia	0.14883263035256197	undirected	-	-
g__Abyssocladia	g__Sphagnum	0.13695046046019002	undirected	-	-
g__Abyssocladia	g__Sphingoaurantiacus	0.131806963537114	undirected	-	-
g__Abyssocladia	g__Stachybotrys	0.154699754259476	undirected	-	-
g__Abyssocladia	g__Striaria	0.14637821405684	undirected	-	-
g__Abyssocladia	g__Syntrophobacter	0.177273186647349	undirected	-	-
