source	target	weight	direction	fromAltName	toAltName
g__Acetoanaerobium	g__Agathobacter	0.10541863464558901	undirected	-	-
g__Acetoanaerobium	g__Candidatus_Jidaibacter	0.101168792014215	undirected	-	-
g__Acetoanaerobium	g__Clostridium_sensu_stricto_14	0.104619299494257	undirected	-	-
g__Acetoanaerobium	g__Delamarea	0.116375547588225	undirected	-	-
g__Acetoanaerobium	g__Desulfovibrio	0.11333944035261401	undirected	-	-
g__Acetoanaerobium	g__Labrundinia	0.10918933541615801	undirected	-	-
g__Acetoanaerobium	g__norank_f__Deinococcaceae	0.10736417660292301	undirected	-	-
g__Acetoanaerobium	g__norank_f__T34	0.131028685504005	undirected	-	-
g__Acetoanaerobium	g__Paludibacter	0.104011803926002	undirected	-	-
g__Acetoanaerobium	g__Parabacteroides	0.120248983264846	undirected	-	-
g__Acetoanaerobium	g__Rivicola	0.118800099137873	undirected	-	-
g__Acetoanaerobium	g__Ruminococcus	0.127148058089419	undirected	-	-
g__Acetoanaerobium	s__Silurus_meridionalis	0.131167007565876	undirected	-	-
g__Acetoanaerobium	g__Chalicogloea_CCALA_975	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Benzaitenia	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Schmitzia	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Stereocladon	0.107684437762075	undirected	-	-
g__Acetoanaerobium	g__norank_f__Actinomycetaceae	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_f__M2PB4-65_termite_group	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_f__Rikenellaceae	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_o__Bacteroidales	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_o__Campylobacterales	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Fibrobacter	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Butyrivibrio	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Eubacterium_xylanophilum_group	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Lachnospiraceae_NK4A136_group	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Lachnospiraceae_XPB1014_group	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__XBB1006	0.15064737904386802	undirected	-	-
g__Acetoanaerobium	g__UCG-009	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__UCG-005	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_f__UCG-010	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Amnipila	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Saccharofermentans	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__norank_f__Leptotrichiaceae	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Methylosarcina	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Moraxella	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Aminomonas	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Lactivibrio	0.158477576780577	undirected	-	-
g__Acetoanaerobium	s__Tridentiger_bifasciatus	0.128888178661277	undirected	-	-
g__Acetoanaerobium	g__Gliomastix	0.131084186354466	undirected	-	-
g__Acetoanaerobium	g__Gelasimus	0.118534835970404	undirected	-	-
g__Acetoanaerobium	g__Phyllangia	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Koerneria	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Litoditis	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Nodulabium	0.11696162498587198	undirected	-	-
g__Acetoanaerobium	g__Halitholus	0.158477576780577	undirected	-	-
g__Acetoanaerobium	g__Perdicella	0.153539114613861	undirected	-	-
g__Acetoanaerobium	g__Stephanomia	0.154242934988738	undirected	-	-
g__Agathobacter	g__Desulfovibrio	0.102584862607534	undirected	-	-
g__Agathobacter	g__norank_f__T34	0.106555070931476	undirected	-	-
g__Agathobacter	g__Paludibacter	0.107967997579934	undirected	-	-
g__Agathobacter	g__Parabacteroides	0.10030782950965	undirected	-	-
g__Agathobacter	g__Rivicola	0.11130741530230802	undirected	-	-
g__Agathobacter	g__Ruminococcus	0.101749668955423	undirected	-	-
g__Agathobacter	s__Silurus_meridionalis	0.12031258690463399	undirected	-	-
g__Agathobacter	g__Chalicogloea_CCALA_975	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Benzaitenia	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Schmitzia	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_f__Actinomycetaceae	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_f__M2PB4-65_termite_group	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_f__Rikenellaceae	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_o__Bacteroidales	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_o__Campylobacterales	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Fibrobacter	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Butyrivibrio	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Eubacterium_xylanophilum_group	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Lachnospiraceae_NK4A136_group	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Lachnospiraceae_XPB1014_group	0.12500927013999302	undirected	-	-
g__Agathobacter	g__XBB1006	0.125642402453019	undirected	-	-
g__Agathobacter	g__UCG-009	0.12500927013999302	undirected	-	-
g__Agathobacter	g__UCG-005	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_f__UCG-010	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Amnipila	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Saccharofermentans	0.12500927013999302	undirected	-	-
g__Agathobacter	g__norank_f__Leptotrichiaceae	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Methylosarcina	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Moraxella	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Aminomonas	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Lactivibrio	0.12500927013999302	undirected	-	-
g__Agathobacter	s__Tridentiger_bifasciatus	0.118008272090136	undirected	-	-
g__Agathobacter	g__Gliomastix	0.120264084995906	undirected	-	-
g__Agathobacter	g__Gelasimus	0.101622936831415	undirected	-	-
g__Agathobacter	g__Phyllangia	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Koerneria	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Litoditis	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Nodulabium	0.10726332027577701	undirected	-	-
g__Agathobacter	g__Halitholus	0.12500927013999302	undirected	-	-
g__Agathobacter	g__Perdicella	0.122878150136017	undirected	-	-
g__Agathobacter	g__Stephanomia	0.12532323030527198	undirected	-	-
g__Arthrothamnus	g__Rivicola	0.107735156359619	undirected	-	-
g__Arthrothamnus	s__Silurus_meridionalis	0.11808991636822401	undirected	-	-
g__Arthrothamnus	g__Chalicogloea_CCALA_975	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Benzaitenia	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Schmitzia	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_f__Actinomycetaceae	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_f__M2PB4-65_termite_group	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_f__Rikenellaceae	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_o__Bacteroidales	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_o__Campylobacterales	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Fibrobacter	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Butyrivibrio	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Eubacterium_xylanophilum_group	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Lachnospiraceae_NK4A136_group	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Lachnospiraceae_XPB1014_group	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__XBB1006	0.112715650330443	undirected	-	-
g__Arthrothamnus	g__UCG-009	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__UCG-005	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_f__UCG-010	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Amnipila	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Saccharofermentans	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__norank_f__Leptotrichiaceae	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Methylosarcina	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Moraxella	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Aminomonas	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Lactivibrio	0.107147400647219	undirected	-	-
g__Arthrothamnus	s__Tridentiger_bifasciatus	0.115876109663911	undirected	-	-
g__Arthrothamnus	g__Gliomastix	0.11569708388849499	undirected	-	-
g__Arthrothamnus	g__Phyllangia	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Koerneria	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Litoditis	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Nodulabium	0.103703991207643	undirected	-	-
g__Arthrothamnus	g__Halitholus	0.107147400647219	undirected	-	-
g__Arthrothamnus	g__Perdicella	0.10639991834922999	undirected	-	-
g__Arthrothamnus	g__Stephanomia	0.11062242009684001	undirected	-	-
g__Candidatus_Jidaibacter	g__Desulfovibrio	0.109506908278054	undirected	-	-
g__Candidatus_Jidaibacter	g__norank_f__T34	0.102632957193864	undirected	-	-
g__Candidatus_Jidaibacter	g__Rivicola	0.10712125778920699	undirected	-	-
g__Candidatus_Jidaibacter	s__Silurus_meridionalis	0.10986617290982001	undirected	-	-
