source	target	weight	direction	fromAltName	toAltName
g__Actinophrys	g__Amplirhagada	0.111975354072078	undirected	-	-
g__Actinophrys	g__Anisolpidium	0.11830915218454599	undirected	-	-
g__Actinophrys	g__Bossiella	0.11471953491117601	undirected	-	-
g__Actinophrys	g__Cenolia	0.103196584494217	undirected	-	-
g__Actinophrys	g__Cercospora	0.10105598274202698	undirected	-	-
g__Actinophrys	g__Chondrophycus	0.140570611676107	undirected	-	-
g__Actinophrys	g__Comanthus	0.108593845206855	undirected	-	-
g__Actinophrys	g__Dichotomaria	0.10303197528966099	undirected	-	-
g__Actinophrys	g__Fusibacter	0.130832330788863	undirected	-	-
g__Actinophrys	g__Halecium	0.11285104439179801	undirected	-	-
g__Actinophrys	g__Haloplegma	0.116594408511274	undirected	-	-
g__Actinophrys	g__Helicotheca	0.102797565975924	undirected	-	-
g__Actinophrys	g__Heterostelium	0.112205645933435	undirected	-	-
g__Actinophrys	g__Hydrosmittia	0.10442831269043902	undirected	-	-
g__Actinophrys	g__Leptarma	0.10114954967910601	undirected	-	-
g__Actinophrys	g__Ligia	0.10483366633870699	undirected	-	-
g__Actinophrys	g__Microplana	0.11457741051369699	undirected	-	-
g__Actinophrys	g__Neoconidiobolus	0.10890352544143099	undirected	-	-
g__Actinophrys	g__Nocturama	0.11688224603738301	undirected	-	-
g__Actinophrys	g__norank_f__Beijerinckiaceae	0.11948620596470401	undirected	-	-
g__Actinophrys	g__norank_o__Dadabacteriales	0.13141397459766802	undirected	-	-
g__Actinophrys	g__Paludicola	0.121330490438434	undirected	-	-
g__Actinophrys	g__Parabathynellidae_gen._A_MTG-2007	0.10850998785487401	undirected	-	-
g__Actinophrys	g__Pelvetia	0.11480091455908502	undirected	-	-
g__Actinophrys	g__Periphylla	0.13250388723641002	undirected	-	-
g__Actinophrys	g__Plationus	0.114777819964907	undirected	-	-
g__Actinophrys	g__Plesiomonas	0.121083285705266	undirected	-	-
g__Actinophrys	g__Pseudorhodoplanes	0.100054227858328	undirected	-	-
g__Actinophrys	g__Schizymenia	0.120824019122059	undirected	-	-
g__Actinophrys	g__Scopulariopsis	0.114553344833459	undirected	-	-
g__Actinophrys	g__Sphaerodoropsis	0.135543687981495	undirected	-	-
