source	target	weight	direction	fromAltName	toAltName
g__Acroloxus	g__Actinocyclus	0.123344498089366	undirected	-	-
g__Acroloxus	g__Arthrobacter	0.123344498089366	undirected	-	-
g__Acroloxus	g__Arthrosporium	0.123344498089366	undirected	-	-
g__Acroloxus	g__Bryophaenocladius	0.11292418226405698	undirected	-	-
g__Acroloxus	g__Carinoma	0.10755847503439	undirected	-	-
g__Acroloxus	g__Chlorokybus	0.105794255636288	undirected	-	-
g__Acroloxus	g__Dexamine	0.110993547039967	undirected	-	-
g__Acroloxus	g__Dictyoneurum	0.123344498089366	undirected	-	-
g__Acroloxus	g__Eobathynella	0.11889186598556699	undirected	-	-
g__Acroloxus	g__Eucheuma	0.10606797417090699	undirected	-	-
g__Acroloxus	g__Eustigmatos	0.123344498089366	undirected	-	-
g__Acroloxus	g__Gastrostomobdella	0.123344498089366	undirected	-	-
g__Acroloxus	g__Ikeda	0.123344498089366	undirected	-	-
g__Acroloxus	g__Incendia	0.11129226011123801	undirected	-	-
g__Acroloxus	g__Lachlania	0.10455412929985498	undirected	-	-
g__Acroloxus	g__Martiodrilus	0.123344498089366	undirected	-	-
g__Acroloxus	g__Megalobrachium	0.10249025395873901	undirected	-	-
g__Acroloxus	g__Nais	0.120830606688499	undirected	-	-
g__Acroloxus	g__Neomicrococcus	0.11287248674063301	undirected	-	-
g__Acroloxus	g__Neothremma	0.10668810703384402	undirected	-	-
g__Acroloxus	g__Nephtys	0.123344498089366	undirected	-	-
g__Acroloxus	g__Oceanapia	0.10252900387212	undirected	-	-
g__Acroloxus	g__Olinga	0.106235576376136	undirected	-	-
g__Acroloxus	g__Oxydromus	0.102371837790101	undirected	-	-
g__Acroloxus	g__Pectinaria	0.10096525976567801	undirected	-	-
g__Acroloxus	g__Ricasolia	0.123344498089366	undirected	-	-
g__Acroloxus	g__Tiphobiosis	0.119946908883386	undirected	-	-
g__Acroloxus	g__Toxorhynchites	0.123344498089366	undirected	-	-
g__Acroloxus	g__Tylopus	0.123344498089366	undirected	-	-
g__Acroloxus	g__Zoogonus	0.123344498089366	undirected	-	-
g__Acroloxus	s__Procypris_rabaudi	0.11139125651776599	undirected	-	-
g__Actinocyclus	g__Arthrobacter	0.152375569388001	undirected	-	-
g__Actinocyclus	g__Arthrosporium	0.152375569388001	undirected	-	-
g__Actinocyclus	g__Bryophaenocladius	0.13374672342114302	undirected	-	-
g__Actinocyclus	g__Carinoma	0.12582861048102	undirected	-	-
g__Actinocyclus	g__Chlorokybus	0.12092935772176899	undirected	-	-
